timestamp,Média,Mediana,Desvio Padrão,Contagem,P95,P99
2026-01-03 03:51:50+00:00,51.079292,51.079292,,1,51.079292,51.079292
2026-01-03 03:51:55+00:00,1882.354376,2669.925002,1591.6752434341474,3,2901.0252758,2921.56752236
2026-01-03 03:52:00+00:00,948.631139,41.593916,1575.7367744445016,3,2495.4786803,2713.6017704600004
2026-01-03 03:52:05+00:00,12.667375,12.667375,,1,12.667375,12.667375
2026-01-03 03:52:10+00:00,1064.3023706666665,87.278,1748.8618735529146,3,2783.7565133,3023.4434922600003
2026-01-03 03:52:15+00:00,38.29441657142858,47.621333,16.4876149670692,7,53.569432899999995,55.067552979999995
2026-01-03 03:52:20+00:00,335.303843875,32.211208,869.5004221514108,8,1634.9724125999985,2316.408016119999
2026-01-03 03:52:25+00:00,659.9199864166667,33.3557495,1160.3746056511716,12,2714.97742235,2913.62931887
2026-01-03 03:52:30+00:00,304.1959418,30.0995625,873.0051981743645,10,1559.3951150999972,2542.5599902200006
2026-01-03 03:52:35+00:00,744.7770760909091,29.695958,1229.718191323351,11,2810.44346,2820.7487263999997
2026-01-03 03:52:40+00:00,604.5457457499999,50.019042,1035.748192162827,12,2388.6510678,2485.77620316
2026-01-03 03:52:45+00:00,835.5025045,30.1842085,1310.4353615787422,10,2809.60752875,2818.63007375
2026-01-03 03:52:50+00:00,634.9019683076923,40.712959,1158.3814711682053,13,2764.3355091999993,2933.0770698399997
2026-01-03 03:52:55+00:00,640.0574978888889,43.4990215,1173.2386614274897,18,2880.86743235,2892.81755447
2026-01-03 03:53:00+00:00,535.7153451666667,33.720479499999996,984.824547462396,18,2451.9636010500003,2502.27555461
2026-01-03 03:53:05+00:00,794.9435839,33.734896,1263.7865187990335,10,2837.76514315,2927.44216303
2026-01-03 03:53:10+00:00,192.26818526666665,45.407625,524.5519791224201,15,755.6656459999979,1814.7306851999988
2026-01-03 03:53:15+00:00,309.34946832,28.69575,784.0113159196538,25,2201.8471012,2608.010859919999
2026-01-03 03:53:20+00:00,461.2067665357143,39.4741245,935.6259346633717,28,2390.9819884999997,2820.60363041
2026-01-03 03:53:25+00:00,166.44160752631578,39.8275,569.6794829747499,19,343.9753997999949,2082.325880760001
2026-01-03 03:53:30+00:00,1053.9490994375,114.2947915,1334.2538633012819,16,2943.34243925,2969.38208945
2026-01-03 03:53:35+00:00,654.1380332916666,45.646249999999995,1092.6286399556489,24,2800.7593930999997,2834.42616143
2026-01-03 03:53:40+00:00,677.2017858695652,54.257541,1089.4107006586137,23,2572.6619702999997,2732.49795424
2026-01-03 03:53:45+00:00,462.22043328571425,31.062271000000003,948.964013629305,28,2488.48790505,2622.38012475
2026-01-03 03:53:50+00:00,566.75039228125,28.9892915,1047.9420134092288,32,2792.89192615,2920.78915925
2026-01-03 03:53:55+00:00,1090.89578056,52.503666,1330.5869289505056,25,2925.484018,2956.25436992
2026-01-03 03:54:00+00:00,406.3214650625,31.104792,906.248745991785,32,2549.3819699,2890.2123169800007
2026-01-03 03:54:05+00:00,530.11313959375,32.889167,1055.2423031438402,32,2749.3834828,2886.8180535
2026-01-03 03:54:10+00:00,359.55592076190476,44.359292,791.825223443,21,2119.468737,2443.5893706
2026-01-03 03:54:15+00:00,614.54240352,58.120375,1020.7917447045749,25,2472.8161509999995,2737.934392919999
