timestamp,Média,Mediana,Desvio Padrão,Contagem,P95,P99
2026-01-03 03:52:00+00:00,32.603709,32.603709,,1,32.603709,32.603709
2026-01-03 03:52:05+00:00,8.780042,8.780042,,1,8.780042,8.780042
2026-01-03 03:52:10+00:00,,,,0,,
2026-01-03 03:52:15+00:00,1067.7623504,45.90425,1419.6982426219547,5,2735.152051,2799.129011
2026-01-03 03:52:20+00:00,724.0553060000001,27.307417,1212.166344570195,3,1914.0966300999999,2081.8112268200002
2026-01-03 03:52:25+00:00,643.3440374444444,27.776125,1228.1353693188541,9,2821.8504934000002,2864.10000028
2026-01-03 03:52:30+00:00,997.4382661249999,33.749979,1355.8505314097845,8,2804.16598675,2864.98503175
2026-01-03 03:52:35+00:00,553.4014321818181,50.404584,1120.1233043436312,11,2815.331085,2916.3527186
2026-01-03 03:52:40+00:00,362.50261312500004,37.1155835,932.9500236937448,8,1755.1355751999986,2487.836771839999
2026-01-03 03:52:45+00:00,794.6453879,45.666021,1245.2537260308159,10,2837.15280945,2868.3628290899997
2026-01-03 03:52:50+00:00,651.7390355384615,35.585667,1185.2788561386672,13,2795.5259843999997,2944.1181640799996
2026-01-03 03:52:55+00:00,330.0570148823529,33.771541,857.2114735984512,17,2391.5087019999996,2807.5913419999997
2026-01-03 03:53:00+00:00,563.5503185714285,65.24366649999999,1030.6179344959087,14,2539.5249556,2581.58849192
2026-01-03 03:53:05+00:00,281.6086669375,20.2232505,712.3735890513905,16,2096.507407,2118.9613822
2026-01-03 03:53:10+00:00,343.43871311111116,47.845291,881.2827956719353,9,1660.8966843999992,2485.60167128
2026-01-03 03:53:15+00:00,387.073015,43.1838125,893.9671536770444,14,2487.4979715,2519.5563615
2026-01-03 03:53:20+00:00,350.01079173333335,31.071375,848.7839340962167,15,2282.8296670999994,2658.1524006199998
2026-01-03 03:53:25+00:00,465.7778463076923,24.228959,1039.6903799953907,13,2781.4522016,2881.63264112
2026-01-03 03:53:30+00:00,271.1002293,36.8848545,730.5949392987515,20,2252.1312763,2503.4383224599997
2026-01-03 03:53:35+00:00,914.7737174583334,53.2308335,1263.6759030191774,24,2796.9517957,2897.7494773199996
2026-01-03 03:53:40+00:00,529.2147424999999,53.675083,966.8834850542769,18,2544.762140849999,2902.5797177699988
2026-01-03 03:53:45+00:00,367.99414779166665,39.646521,899.6598648811295,24,2641.1328832,2805.35234732
2026-01-03 03:53:50+00:00,1105.959770190476,102.184166,1277.3816920156848,21,2914.313626,2937.509926
2026-01-03 03:53:55+00:00,384.3663611428571,31.254833,902.9172766653666,21,2377.426501,2865.9407346000003
2026-01-03 03:54:00+00:00,693.1475101428571,25.495042,1088.580660581322,21,2477.778418,2692.5375844
2026-01-03 03:54:05+00:00,176.79065538888887,39.4453125,519.726992155776,18,490.75647524999704,1896.5339630499964
2026-01-03 03:54:10+00:00,190.2750501764706,49.53425,545.9839342588966,17,632.7465143999984,1966.4492260799993
2026-01-03 03:54:15+00:00,669.1910858947368,44.560584,1093.4096974986883,19,2653.8822885,2689.9806585
2026-01-03 03:54:20+00:00,969.9001551428572,40.3872085,1317.2258013662497,14,2885.31257655,2918.3366497099996
2026-01-03 03:54:25+00:00,606.4365182857142,20.363709,1078.2940932901156,21,2496.779584,2705.8000840000004
2026-01-03 03:54:30+00:00,489.7075167499999,37.7579585,947.7573883472975,20,2388.02870035,2417.52860727
2026-01-03 03:54:35+00:00,659.0086131666667,41.512583500000005,1117.9676792730213,24,2704.7088912,2728.7467504799997
2026-01-03 03:54:40+00:00,188.0862098888889,38.905687,647.369288428551,18,480.2633114499962,2320.7072630899956
2026-01-03 03:54:45+00:00,270.38957129166664,37.482124999999996,790.692676619254,24,2310.101274049994,2903.49714925
2026-01-03 03:54:50+00:00,470.9022048181818,24.787208,1014.1709381558459,11,2491.848814,2801.7858644000003
2026-01-03 03:54:55+00:00,420.18715452941177,33.377125,870.1735114478893,17,2222.0179254,2348.84915228
2026-01-03 03:55:00+00:00,406.58849233333336,31.901542,950.6531056894345,21,2794.722543,2952.0908094
2026-01-03 03:55:05+00:00,469.42757325,36.561479500000004,907.3839583332649,20,2259.1423888000004,2337.22434496
2026-01-03 03:55:10+00:00,240.5017432857143,27.252167,785.4774721428552,14,1075.705986799999,2590.2668205599975
2026-01-03 03:55:15+00:00,1153.5508447894736,39.260375,1369.167087951848,19,2945.1563469,2986.1151373800003
2026-01-03 03:55:20+00:00,354.96047935714284,28.171291,839.6726352403658,14,2245.8055701,2511.4094156199994
2026-01-03 03:55:25+00:00,657.21806715,36.246832999999995,1126.1571264469765,20,2682.5658725,2789.8879425
2026-01-03 03:55:30+00:00,708.7728511052632,39.15825,1174.7359420099042,19,2741.2970261,2760.27640682
2026-01-03 03:55:35+00:00,460.64363222222227,44.486875,973.389421693266,18,2555.4239867999995,2764.2800653599993
2026-01-03 03:55:40+00:00,714.5726215,35.631458,1164.7244443197906,22,2931.6713578,2984.16412192
2026-01-03 03:55:45+00:00,391.38437725,32.1336875,904.2326553299583,20,2564.1233701,2763.8715420199997
