timestamp,Média,Mediana,Desvio Padrão,Contagem,P95,P99
2026-01-03 03:51:55+00:00,358.10776050000004,51.939645999999996,623.2141470998226,4,1106.9148669999997,1255.6686069999998
2026-01-03 03:52:00+00:00,1690.7454593333332,2261.098626,1457.0894137298817,3,2724.8549387999997,2766.0777221599997
2026-01-03 03:52:05+00:00,986.078725,67.739208,1298.1510320503473,5,2535.5701924,2609.63070568
2026-01-03 03:52:10+00:00,,,,0,,
2026-01-03 03:52:15+00:00,342.5584028888889,33.785083,923.148484841465,9,1703.604316999999,2584.0066641999997
2026-01-03 03:52:20+00:00,808.6784015,59.383208499999995,1086.0186936709085,8,2416.3208907999997,2525.2026125599996
2026-01-03 03:52:25+00:00,394.852193125,42.411979,1009.9607608004749,8,1897.6384135999983,2694.942917119999
2026-01-03 03:52:30+00:00,849.4392752666666,44.545042,1268.8577129548296,15,2950.5474511999996,2978.09095824
2026-01-03 03:52:35+00:00,567.8598180625,43.835145999999995,1007.9730972696788,16,2451.8255015,2870.0457011
2026-01-03 03:52:40+00:00,352.45398166666666,38.051333,860.1615426009039,15,2161.854495199999,2823.4843222399995
2026-01-03 03:52:45+00:00,918.8898537619048,52.373458,1205.618661146759,21,2780.120543,2827.1568094
2026-01-03 03:52:50+00:00,627.7477501428572,44.207666,977.6919500453758,21,2290.336293,2506.134993
2026-01-03 03:52:55+00:00,959.8203313529411,40.799542,1196.6576598965612,17,2701.537226,2817.290746
2026-01-03 03:53:00+00:00,739.01067745,41.966458,1131.8079538751638,20,2566.11273915,2795.8155822299996
2026-01-03 03:53:05+00:00,677.4801095238096,50.455792,949.9095344090965,21,2449.649584,2586.4884184000002
2026-01-03 03:53:10+00:00,573.6743519333334,43.512625,943.3881634070055,15,2327.332376,2399.213976
2026-01-03 03:53:15+00:00,478.3286996785714,34.413104000000004,993.7547716009404,28,2831.57168445,2962.65852357
2026-01-03 03:53:20+00:00,663.4945134090909,30.6623125,1064.6785805854431,22,2642.5279426499997,2678.9196134999997
2026-01-03 03:53:25+00:00,815.8248666842105,36.71725,1099.515248430639,19,2694.7503304999996,2711.7948005
2026-01-03 03:53:30+00:00,748.1555671,53.1235,1072.2026040390379,20,2595.48456145,2787.6970802899996
2026-01-03 03:53:35+00:00,863.5407562413793,91.540125,1062.7398902727914,29,2559.8793095999995,2898.204066
2026-01-03 03:53:40+00:00,537.96762525,36.412687500000004,1018.6007557170965,36,2665.306487,2813.37187055
2026-01-03 03:53:45+00:00,1046.50819372,51.965041,1282.2749920430103,25,2907.2422682,2930.70581308
2026-01-03 03:53:50+00:00,810.8354444473683,46.047687499999995,1140.5559135394778,38,2850.0885135,2970.5301164200005
2026-01-03 03:53:55+00:00,721.6875034,44.2251245,1087.1948277242589,40,2719.7044326,2779.71232876
2026-01-03 03:54:00+00:00,424.9913825217391,40.402,882.0263873357329,23,2140.9937262999997,2671.445913260001
2026-01-03 03:54:05+00:00,961.9260041304348,49.414167,1126.6051066811349,23,2736.6420348999995,2884.82144198
2026-01-03 03:54:10+00:00,897.2695966428571,54.1021465,1189.2202435768543,28,2780.50417425,2910.48211469
2026-01-03 03:54:15+00:00,905.6738059444444,58.890479,1097.600498442911,36,2699.00741775,2955.86230155
2026-01-03 03:54:20+00:00,800.7243101666667,53.3121255,1036.7035562569279,30,2768.7221658,2839.14915268
2026-01-03 03:54:25+00:00,642.9257687407408,40.977,979.067919930509,27,2407.267276,2547.280156
2026-01-03 03:54:30+00:00,403.8492489,37.0630625,801.2178468852346,30,2221.3974133499996,2572.70332064
2026-01-03 03:54:35+00:00,896.6527712708333,69.3297295,1083.607107540476,48,2742.53152865,2896.99222072
2026-01-03 03:54:40+00:00,716.8403803333333,39.5389375,1103.8611988666614,36,2900.3724032500004,2990.0940142
2026-01-03 03:54:45+00:00,533.6219564054054,40.552125,1011.6181180544016,37,2853.6211344,2918.34673488
